"Date","Price","Open","High","Low","Vol.","Change %"
"11/10/2025","3.37","3.74","3.74","3.37","8.08M","-9.89%"
"11/07/2025","3.74","3.50","3.74","3.33","6.38M","6.86%"
"11/06/2025","3.50","3.70","3.52","3.50","4.82M","-5.41%"
"11/05/2025","3.70","3.80","3.80","3.60","3.77M","-2.63%"
"11/04/2025","3.80","3.80","3.90","3.80","5.57M","0.00%"
"11/03/2025","3.80","4.09","4.10","3.76","6.29M","-7.09%"
"10/31/2025","4.09","4.07","4.09","3.80","4.16M","0.49%"
"10/30/2025","4.07","4.00","4.17","3.96","8.22M","1.75%"
"10/29/2025","4.00","4.01","4.20","4.00","7.20M","-0.25%"
"10/28/2025","4.01","4.00","4.15","4.00","3.41M","-0.50%"
"10/27/2025","4.03","4.09","4.10","3.95","5.75M","-1.47%"
"10/24/2025","4.09","4.00","4.17","3.93","5.40M","2.25%"
"10/23/2025","4.00","4.18","4.00","4.00","1.61M","-4.31%"
"10/22/2025","4.18","4.20","4.18","3.95","5.80M","-0.48%"
"10/21/2025","4.20","4.15","4.30","4.20","10.94M","1.20%"
"10/20/2025","4.15","4.01","4.20","3.90","4.48M","3.49%"
"10/17/2025","4.01","3.82","4.01","3.89","6.87M","4.97%"
"10/16/2025","3.82","3.85","3.91","3.81","4.42M","-0.78%"
"10/15/2025","3.85","3.72","4.00","3.74","4.50M","3.49%"
"10/14/2025","3.72","3.85","3.88","3.70","7.51M","-3.38%"
"10/13/2025","3.85","3.80","3.94","3.69","5.51M","1.32%"
"10/10/2025","3.80","3.70","3.85","3.80","2.64M","2.70%"
"10/09/2025","3.70","3.68","3.90","3.62","9.66M","0.54%"
"10/08/2025","3.68","3.85","3.70","3.68","6.94M","-4.42%"
"10/07/2025","3.85","3.80","3.85","3.60","9.92M","1.32%"
"10/06/2025","3.80","3.65","3.82","3.65","6.96M","4.11%"
"10/03/2025","3.65","3.65","3.65","3.50","10.42M","0.00%"
"10/02/2025","3.65","3.83","3.84","3.65","2.39M","-4.70%"
"09/30/2025","3.83","3.68","3.83","3.50","6.19M","4.08%"
"09/29/2025","3.68","3.85","3.84","3.68","2.62M","-4.42%"
"09/26/2025","3.85","3.92","3.87","3.70","5.08M","-1.79%"
"09/25/2025","3.92","3.75","3.99","3.60","4.03M","4.53%"
"09/24/2025","3.75","3.78","3.75","3.55","7.12M","-0.79%"
"09/23/2025","3.78","3.90","3.81","3.70","14.96M","-3.08%"
"09/22/2025","3.90","3.99","4.20","3.90","5.18M","-2.26%"
"09/19/2025","3.99","4.00","4.00","3.91","5.93M","-0.25%"
"09/18/2025","4.00","3.96","4.00","3.85","3.26M","1.01%"
"09/17/2025","3.96","3.90","4.00","3.95","5.79M","1.54%"
"09/16/2025","3.90","4.00","4.00","3.90","3.73M","-2.50%"
"09/15/2025","4.00","3.90","4.09","3.82","3.86M","2.56%"
"09/12/2025","3.90","4.23","4.26","3.90","5.08M","-7.80%"
"09/11/2025","4.23","4.00","4.25","4.00","8.73M","7.09%"
"09/10/2025","3.95","3.92","3.95","3.92","3.76M","0.77%"
"09/09/2025","3.92","3.76","3.92","3.77","4.28M","4.26%"
"09/08/2025","3.76","3.71","3.82","3.70","4.74M","1.35%"
"09/04/2025","3.71","3.43","3.71","3.43","8.93M","8.16%"
"09/03/2025","3.43","3.57","3.57","3.25","9.60M","-3.92%"
"09/02/2025","3.57","3.71","3.71","3.44","8.57M","-3.77%"
"09/01/2025","3.71","3.90","4.00","3.71","8.07M","-4.87%"
"08/29/2025","3.90","3.90","4.14","3.90","6.05M","0.00%"
"08/28/2025","3.90","4.06","4.02","3.90","11.12M","-3.94%"
"08/27/2025","4.06","4.49","4.40","4.06","16.53M","-9.58%"
"08/26/2025","4.49","4.50","4.70","4.35","23.51M","0.90%"
"08/25/2025","4.45","4.40","4.52","4.10","18.05M","1.14%"
"08/22/2025","4.40","4.04","4.44","3.80","28.98M","8.91%"
"08/21/2025","4.04","4.08","4.20","3.80","15.67M","-0.25%"
"08/20/2025","4.05","4.60","4.60","3.87","33.68M","-5.81%"
"08/19/2025","4.30","4.65","4.65","4.23","68.52M","1.65%"
"08/18/2025","4.23","4.22","4.23","4.20","57.81M","9.87%"
"08/15/2025","3.85","3.50","3.85","3.49","102.42M","10.00%"
"08/14/2025","3.50","4.26","4.26","3.50","157.53M","-9.79%"
"08/13/2025","3.88","3.88","3.88","3.88","23.44M","9.92%"
"08/12/2025","3.53","3.53","3.53","3.53","30.37M","9.97%"
"08/11/2025","3.21","3.21","3.21","3.00","52.51M","9.93%"
"08/08/2025","2.92","2.92","2.92","2.90","137.84M","9.77%"
"08/07/2025","2.66","2.66","2.66","2.66","25.44M","9.92%"
"08/06/2025","2.42","2.42","2.42","2.42","19.25M","10.00%"
"08/05/2025","2.20","2.20","2.20","2.20","4.64M","10.00%"
"08/04/2025","2.00","2.00","2.00","2.00","5.82M","9.89%"
"08/01/2025","1.82","1.82","1.82","1.64","17.91M","0.00%"
"07/31/2025","1.82","1.84","1.98","1.82","13.76M","-1.09%"
"07/30/2025","1.84","1.68","1.84","1.69","24.37M","9.52%"
"07/29/2025","1.68","1.60","1.68","1.63","18.03M","5.00%"
"07/28/2025","1.60","1.59","1.68","1.60","9.50M","0.63%"
"07/25/2025","1.59","1.54","1.60","1.54","2.09M","1.92%"
"07/24/2025","1.56","1.50","1.56","1.45","3.18M","4.00%"
"07/23/2025","1.50","1.50","1.50","1.44","1.33M","0.00%"
"07/22/2025","1.50","1.50","1.50","1.45","2.67M","0.00%"
"07/21/2025","1.50","1.54","1.54","1.50","1.88M","-2.60%"
"07/18/2025","1.54","1.53","1.55","1.51","8.37M","0.65%"
"07/17/2025","1.53","1.50","1.53","1.45","14.79M","2.00%"
"07/16/2025","1.50","1.52","1.57","1.46","12.80M","-1.32%"
"07/14/2025","1.52","1.46","1.56","1.46","15.67M","4.11%"
"07/11/2025","1.46","1.50","1.55","1.44","8.12M","-2.67%"
"07/10/2025","1.50","1.50","1.50","1.37","16.06M","0.00%"
"07/09/2025","1.50","1.40","1.50","1.40","12.64M","7.14%"
"07/08/2025","1.40","1.47","1.58","1.33","55.56M","-4.76%"
"07/07/2025","1.47","1.40","1.47","1.40","1.70M","5.00%"
"07/04/2025","1.40","1.58","1.58","1.30","16.52M","-2.78%"
"07/03/2025","1.44","1.33","1.46","1.30","20.45M","8.27%"
"07/02/2025","1.33","1.21","1.33","1.21","2.09M","9.92%"
"07/01/2025","1.21","1.10","1.21","1.05","5.17M","10.00%"
"06/30/2025","1.10","1.05","1.10","1.05","4.68M","4.76%"
"06/27/2025","1.05","1.05","1.10","1.05","1.84M","0.00%"
"06/26/2025","1.05","1.08","1.05","1.04","987.69K","-2.78%"
"06/25/2025","1.08","1.08","1.11","1.05","6.15M","0.00%"
"06/24/2025","1.08","1.07","1.12","1.08","1.19M","0.93%"
"06/23/2025","1.07","1.08","1.18","1.04","5.60M","-0.93%"
"06/20/2025","1.08","1.05","1.08","1.03","3.83M","2.86%"
"06/19/2025","1.05","1.07","1.05","1.02","3.40M","-1.87%"
"06/18/2025","1.07","1.10","1.07","1.00","3.74M","-2.73%"
"06/17/2025","1.10","1.00","1.10","1.00","3.31M","10.00%"
"06/16/2025","1.00","1.07","1.00","0.98","1.60M","-6.54%"
"06/13/2025","1.07","1.01","1.07","1.00","4.28M","5.94%"
"06/11/2025","1.01","1.07","1.03","0.97","5.22M","-5.61%"
"06/10/2025","1.07","1.07","1.08","1.00","7.43M","0.00%"
"06/05/2025","1.07","1.08","1.07","1.07","1.21M","-0.93%"
"06/04/2025","1.08","1.03","1.11","1.08","756.06K","4.85%"
"06/03/2025","1.03","1.06","1.05","1.03","873.49K","-2.83%"
"06/02/2025","1.06","1.06","1.10","1.06","1.19M","0.00%"
"05/30/2025","1.06","1.10","1.19","1.06","7.41M","-3.64%"
"05/29/2025","1.10","1.00","1.10","1.01","3.11M","10.00%"
"05/28/2025","1.00","1.06","1.06","1.00","2.97M","-5.66%"
"05/27/2025","1.06","1.06","1.06","1.04","1.46M","0.00%"
"05/26/2025","1.06","1.03","1.06","1.03","1.91M","2.91%"
"05/23/2025","1.03","1.06","1.06","1.03","3.33M","-2.83%"
"05/22/2025","1.06","1.00","1.08","1.06","3.64M","6.00%"
"05/21/2025","1.00","0.92","1.01","0.98","3.48M","8.70%"
"05/20/2025","0.92","1.02","1.09","0.92","12.94M","-9.80%"
"05/19/2025","1.02","0.94","1.03","0.91","6.93M","8.51%"
"05/16/2025","0.94","0.93","0.94","0.87","3.49M","1.08%"
"05/15/2025","0.93","0.90","0.93","0.87","2.56M","3.33%"
"05/14/2025","0.90","0.87","0.90","0.87","7.51M","3.45%"
"05/13/2025","0.87","0.86","0.90","0.85","5.73M","1.16%"
"05/12/2025","0.86","0.87","0.95","0.86","2.92M","-1.15%"
"05/09/2025","0.87","0.85","0.88","0.85","3.40M","2.35%"
"05/08/2025","0.85","0.85","0.90","0.85","12.28M","0.00%"
"05/07/2025","0.85","0.85","0.88","0.85","7.12M","0.00%"
"05/06/2025","0.85","0.85","0.88","0.85","5.30M","0.00%"
"05/05/2025","0.85","0.89","0.86","0.84","1.40M","-4.49%"
"05/02/2025","0.89","0.90","0.89","0.85","3.64M","-1.11%"
"04/30/2025","0.90","0.84","0.91","0.90","1.10M","7.14%"
"04/29/2025","0.84","0.86","0.88","0.84","6.05M","-2.33%"
"04/28/2025","0.86","0.91","0.91","0.86","2.17M","-5.49%"
"04/25/2025","0.91","0.86","0.91","0.89","1.62M","5.81%"
"04/24/2025","0.86","0.86","0.87","0.86","533.40K","0.00%"
"04/23/2025","0.86","0.86","0.86","0.83","5.42M","0.00%"
"04/22/2025","0.86","0.85","0.88","0.81","2.71M","1.18%"
"04/17/2025","0.85","0.86","0.88","0.81","1.68M","-1.16%"
"04/16/2025","0.86","0.86","0.90","0.86","4.73M","0.00%"
"04/15/2025","0.86","0.91","0.91","0.86","3.00M","-5.49%"
"04/14/2025","0.91","0.94","0.94","0.91","968.85K","-3.19%"
"04/11/2025","0.94","0.94","1.03","0.94","1.94M","0.00%"
"04/10/2025","0.94","0.86","0.94","0.92","11.94M","9.30%"
"04/09/2025","0.86","0.96","1.01","0.85","18.20M","-6.52%"
"04/08/2025","0.92","0.88","0.92","0.80","12.59M","4.55%"
"04/07/2025","0.88","0.97","0.97","0.88","20.19M","-9.28%"
"04/04/2025","0.97","0.97","0.97","0.91","6.98M","0.00%"
"04/03/2025","0.97","1.03","1.06","0.97","15.93M","-9.35%"
"04/02/2025","1.07","1.05","1.11","1.05","35.99M","1.90%"
"03/28/2025","1.05","1.05","1.05","1.00","73.94M","9.37%"
"03/27/2025","0.96","0.96","0.96","0.96","5.85M","9.09%"
"03/26/2025","0.88","0.88","0.88","0.88","6.25M","10.00%"
"03/25/2025","0.80","0.73","0.80","0.80","7.80M","9.59%"
"03/24/2025","0.73","0.67","0.73","0.73","777.70K","8.96%"
"03/21/2025","0.67","0.61","0.67","0.67","11.09M","9.84%"
"03/20/2025","0.61","0.61","0.61","0.61","","0.00%"
"03/19/2025","0.61","0.61","0.61","0.61","","0.00%"
"03/18/2025","0.61","0.61","0.61","0.61","","0.00%"
"03/17/2025","0.61","0.61","0.61","0.61","","0.00%"
"03/14/2025","0.61","0.61","0.61","0.61","","0.00%"
"03/13/2025","0.61","0.61","0.61","0.61","","0.00%"
"03/12/2025","0.61","0.61","0.61","0.61","","0.00%"
"03/11/2025","0.61","0.61","0.61","0.61","","0.00%"
"03/10/2025","0.61","0.61","0.61","0.61","","0.00%"
"03/07/2025","0.61","0.61","0.61","0.61","","0.00%"
"03/06/2025","0.61","0.61","0.61","0.61","","0.00%"
"03/05/2025","0.61","0.61","0.61","0.61","","0.00%"
"03/04/2025","0.61","0.61","0.61","0.61","","0.00%"
"03/03/2025","0.61","0.61","0.61","0.61","","0.00%"
"02/28/2025","0.61","0.61","0.61","0.61","","0.00%"
"02/27/2025","0.61","0.61","0.61","0.61","","0.00%"
"02/26/2025","0.61","0.61","0.61","0.61","","0.00%"
"02/25/2025","0.61","0.61","0.61","0.61","","0.00%"
"02/24/2025","0.61","0.61","0.61","0.61","","0.00%"
"02/21/2025","0.61","0.61","0.61","0.61","","0.00%"
"02/20/2025","0.61","0.61","0.61","0.61","","0.00%"
"02/19/2025","0.61","0.61","0.61","0.61","","0.00%"
"02/18/2025","0.61","0.61","0.61","0.61","","0.00%"
"02/17/2025","0.61","0.61","0.61","0.61","","0.00%"
"02/14/2025","0.61","0.61","0.61","0.61","","0.00%"
"02/13/2025","0.61","0.61","0.61","0.61","","0.00%"
"02/12/2025","0.61","0.61","0.61","0.61","","0.00%"
"02/11/2025","0.61","0.61","0.61","0.61","","0.00%"
"02/10/2025","0.61","0.61","0.61","0.61","","0.00%"
"02/07/2025","0.61","0.61","0.61","0.61","","0.00%"
"02/06/2025","0.61","0.61","0.61","0.61","","0.00%"
"02/05/2025","0.61","0.61","0.61","0.61","","0.00%"
"02/04/2025","0.61","0.61","0.61","0.61","","0.00%"
"02/03/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/31/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/30/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/29/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/28/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/27/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/24/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/23/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/22/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/21/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/20/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/17/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/16/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/15/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/14/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/13/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/10/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/09/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/08/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/07/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/06/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/03/2025","0.61","0.61","0.61","0.61","","0.00%"
"01/02/2025","0.61","0.61","0.61","0.61","","0.00%"
"12/31/2024","0.61","0.61","0.61","0.61","","0.00%"
"12/30/2024","0.61","0.61","0.61","0.61","","0.00%"
"12/27/2024","0.61","0.61","0.61","0.61","","0.00%"
"12/24/2024","0.61","0.61","0.61","0.61","","0.00%"
"12/23/2024","0.61","0.61","0.61","0.61","","0.00%"
"12/20/2024","0.61","0.61","0.61","0.61","","0.00%"
"12/19/2024","0.61","0.61","0.61","0.61","","0.00%"
"12/18/2024","0.61","0.61","0.61","0.61","","0.00%"
"12/17/2024","0.61","0.61","0.61","0.61","","0.00%"
"12/16/2024","0.61","0.61","0.61","0.61","","0.00%"
"12/13/2024","0.61","0.61","0.61","0.61","","0.00%"
"12/12/2024","0.61","0.61","0.61","0.61","","0.00%"
"12/11/2024","0.61","0.61","0.61","0.61","","0.00%"
"12/10/2024","0.61","0.61","0.61","0.61","","0.00%"
"12/09/2024","0.61","0.61","0.61","0.61","","0.00%"
"12/06/2024","0.61","0.61","0.61","0.61","","0.00%"
"12/05/2024","0.61","0.61","0.61","0.61","","0.00%"
"12/04/2024","0.61","0.61","0.61","0.61","","0.00%"
"12/03/2024","0.61","0.61","0.61","0.61","","0.00%"
"12/02/2024","0.61","0.61","0.61","0.61","","0.00%"
"11/29/2024","0.61","0.61","0.61","0.61","","0.00%"
"11/28/2024","0.61","0.61","0.61","0.61","","0.00%"
"11/27/2024","0.61","0.61","0.61","0.61","","0.00%"
"11/26/2024","0.61","0.61","0.61","0.61","","0.00%"
"11/25/2024","0.61","0.61","0.61","0.61","","0.00%"
"11/22/2024","0.61","0.61","0.61","0.61","","0.00%"
"11/21/2024","0.61","0.61","0.61","0.61","","0.00%"
"11/20/2024","0.61","0.61","0.61","0.61","","0.00%"
"11/19/2024","0.61","0.61","0.61","0.61","","0.00%"
"11/18/2024","0.61","0.61","0.61","0.61","","0.00%"
"11/15/2024","0.61","0.61","0.61","0.61","","0.00%"
"11/14/2024","0.61","0.61","0.61","0.61","","0.00%"
"11/13/2024","0.61","0.61","0.61","0.61","","0.00%"
"11/12/2024","0.61","0.61","0.61","0.61","","0.00%"
"11/11/2024","0.61","0.61","0.61","0.61","","0.00%"
"11/08/2024","0.61","0.61","0.61","0.61","","0.00%"
"11/07/2024","0.61","0.61","0.61","0.61","","0.00%"
"11/06/2024","0.61","0.61","0.61","0.61","","0.00%"
"11/05/2024","0.61","0.61","0.61","0.61","","0.00%"
"11/04/2024","0.61","0.61","0.61","0.61","","0.00%"
"11/01/2024","0.61","0.61","0.61","0.61","","0.00%"
"10/31/2024","0.61","0.61","0.61","0.61","","0.00%"
"10/30/2024","0.61","0.61","0.61","0.61","","0.00%"
"10/29/2024","0.61","0.61","0.61","0.61","","0.00%"
"10/28/2024","0.61","0.61","0.61","0.61","","0.00%"
"10/25/2024","0.61","0.61","0.61","0.61","","0.00%"
"10/24/2024","0.61","0.61","0.61","0.61","","0.00%"
"10/23/2024","0.61","0.61","0.61","0.61","","0.00%"
"10/22/2024","0.61","0.61","0.61","0.61","","0.00%"
"10/21/2024","0.61","0.61","0.61","0.61","","0.00%"
"10/18/2024","0.61","0.61","0.61","0.61","","0.00%"
"10/17/2024","0.61","0.61","0.61","0.61","","0.00%"
"10/16/2024","0.61","0.61","0.61","0.61","","0.00%"
"10/15/2024","0.61","0.61","0.61","0.61","","0.00%"
"10/14/2024","0.61","0.61","0.61","0.61","","0.00%"
"10/11/2024","0.61","0.61","0.61","0.61","","0.00%"
"10/10/2024","0.61","0.61","0.61","0.61","","0.00%"
"10/09/2024","0.61","0.61","0.61","0.61","","0.00%"
